YEAR;MONTH;DAY;HOUR;TH;RAIN;RADIATION;WIND;RH
2017;1;28;2;11.9;0;0;7;64
2017;1;28;3;11.4;0;0;6;67
2017;1;28;4;11.6;0;0;5;67
2017;1;28;5;11.6;0;0;5;67
2017;1;28;6;11.6;0;0;7;66
2017;1;28;7;10.6;0;4;1;72
2017;1;28;8;11.3;0;10;5;69
2017;1;28;9;12.2;0;36;4;66
2017;1;28;10;13.1;0;61;6;62
2017;1;28;11;13.6;0;54;5;60
2017;1;28;12;13.7;0;52;6;61
2017;1;28;13;13.9;0;54;6;57
2017;1;28;14;13.6;0;25;7;57
2017;1;28;15;12.7;0;12;5;65
2017;1;28;16;11.7;0;2;3;71
2017;1;28;17;10.3;0;0;5;84
2017;1;28;18;8.1;0;0;1;90
2017;1;28;19;7.2;0;0;0;92
2017;1;28;20;7.1;0;0;2;92
2017;1;28;21;6.7;0;0;1;93
2017;1;28;22;6.6;0;0;0;94
2017;1;28;23;6.4;0;0;1;94
2017;1;29;0;6.5;0;0;0;94
2017;1;29;1;6.7;0;0;1;94
2017;1;29;2;6.2;0;0;0;94
2017;1;29;3;5.7;0;0;0;94
2017;1;29;4;6;0;0;0;95
2017;1;29;5;6;0;0;2;95
2017;1;29;6;5.8;0;0;0;95
2017;1;29;7;7;0;14;1;94
2017;1;29;8;9.2;0;56;2;83
2017;1;29;9;10.8;0;89;3;77
2017;1;29;10;12.6;0;143;2;66
2017;1;29;11;13.4;0;154;3;64
2017;1;29;12;14;0;149;4;63
2017;1;29;13;14.6;0;146;5;62
2017;1;29;14;12.8;0;65;6;68
2017;1;29;15;13.6;0;61;4;64
2017;1;29;16;10.7;0;7;2;75
2017;1;29;17;9.5;0;0;2;81
2017;1;29;18;7.3;0;0;2;87
2017;1;29;19;5.7;0;0;0;91
2017;1;29;20;5.4;0;0;1;92
2017;1;29;21;4.5;0;0;1;93
2017;1;29;22;4.2;0;0;0;94
2017;1;29;23;4.4;0;0;2;94
2017;1;30;0;3.6;0;0;2;94
2017;1;30;1;2.3;0;0;0;94
2017;1;30;2;1.3;0;0;0;95
2017;1;30;3;1.8;0;0;0;95
2017;1;30;4;2.3;0;0;2;95
2017;1;30;5;2.2;0;0;3;95
2017;1;30;6;2.5;0;0;1;95
2017;1;30;7;2.9;0;7;3;95
2017;1;30;8;4.6;0;38;4;93
2017;1;30;9;6;0;44;5;91
2017;1;30;10;8;0;80;5;85
2017;1;30;11;9.3;0;78;4;80
2017;1;30;12;10.1;0;73;3;77
2017;1;30;13;10.7;0;75;5;77
2017;1;30;14;10.6;0;47;5;79
2017;1;30;15;10.4;0;23;4;81
2017;1;30;16;9.5;0;4;4;83
2017;1;30;17;8.9;0;0;2;87
2017;1;30;18;8.3;0;0;1;90
2017;1;30;19;8;0;0;1;91
2017;1;30;20;7.7;0;0;1;92
2017;1;30;21;7.5;0;0;0;93
2017;1;30;22;7.9;0;0;2;92
2017;1;30;23;7.8;0;0;1;92
2017;1;31;0;7.7;0;0;2;92
2017;1;31;1;7.7;0;0;3;92
2017;1;31;2;7.8;0;0;2;92
2017;1;31;3;7.9;0;0;2;92
2017;1;31;4;8;0;0;2;92
2017;1;31;5;7.9;0;0;3;92
2017;1;31;6;8;0;0;3;92
2017;1;31;7;8.4;0;7;1;91
2017;1;31;8;8.9;0;20;3;90
2017;1;31;9;9.5;0;26;4;89
2017;1;31;10;12.1;0;57;2;82
2017;1;31;11;13.8;0;93;4;71
2017;1;31;12;13.8;0;25;5;73
2017;1;31;13;13.8;0;32;5;74
2017;1;31;14;13.9;0;27;4;75
2017;1;31;15;13.4;0;7;3;77
2017;1;31;16;11.5;0;2;4;85
2017;1;31;17;11.1;0;0;3;87
2017;1;31;18;10.7;0;0;1;89
2017;1;31;19;10.9;0;0;1;89
2017;1;31;20;12;0;0;1;86
2017;1;31;21;12.2;0;0;2;83
2017;1;31;22;12.4;0;0;3;81
2017;1;31;23;12.4;0;0;4;82
2017;2;1;0;12.4;0;0;4;85
2017;2;1;1;12.5;0;0;5;85
2017;2;1;2;12.4;0;0;3;85
2017;2;1;3;12.1;0;0;4;85
2017;2;1;4;11.6;0;0;3;86
2017;2;1;5;11.2;0;0;2;87
2017;2;1;6;10.6;0;0;0;89
2017;2;1;7;11;0;4;0;89
2017;2;1;8;12;0;17;4;83
2017;2;1;9;13.1;0;36;5;82
2017;2;1;10;14.1;0;68;7;76
2017;2;1;11;14.9;0;71;7;70
2017;2;1;12;14.6;0;72;7;72
2017;2;1;13;14.6;0;36;5;73
2017;2;1;14;14.5;0;30;6;75
2017;2;1;15;14.1;0;20;5;74
2017;2;1;16;13.4;0;12;6;76
2017;2;1;17;12.7;0;0;6;80
2017;2;1;18;12.4;0;0;6;81
2017;2;1;19;11.5;0;0;6;82
2017;2;1;20;10.8;0;0;4;83
2017;2;1;21;8.7;0;0;1;89
2017;2;1;22;7.2;0;0;1;92
2017;2;1;23;6.2;0;0;0;93
2017;2;2;0;5.8;0;0;0;93
2017;2;2;1;8.8;0;0;2;91
2017;2;2;2;8.7;0;0;3;87
2017;2;2;3;7.6;0;0;1;90
2017;2;2;4;9.1;0;0;1;90
2017;2;2;5;10.6;0;0;4;82
2017;2;2;6;11.7;0;0;8;75
2017;2;2;7;12.8;0;16;10;70
2017;2;2;8;14;0;66;13;67
2017;2;2;9;15.8;0;115;13;61
2017;2;2;10;16.6;0;154;15;60
2017;2;2;11;16.1;0;122;15;62
2017;2;2;12;16.1;0;64;14;62
2017;2;2;13;16.3;0;54;13;63
2017;2;2;14;15.4;0;55;14;66
2017;2;2;15;14.9;0;14;12;68
2017;2;2;16;14.1;0;3;12;71
2017;2;2;17;13.8;0;0;9;74
2017;2;2;18;12.6;0.5;1;8;83
2017;2;2;19;13;0.5;0;9;79
2017;2;2;20;13.2;0;0;10;78
2017;2;2;21;13.5;0;0;12;77
2017;2;2;22;13.2;0;0;12;83
2017;2;2;23;13.1;0;0;15;81
2017;2;3;0;8.7;9.5;0;12;90
2017;2;3;1;7.9;0;0;4;91
2017;2;3;2;6.4;0;0;1;93
2017;2;3;3;6.1;0;0;2;94
2017;2;3;4;5.4;0;0;2;94
2017;2;3;5;4.1;0;0;1;95
2017;2;3;6;3.5;0;0;1;95
2017;2;3;7;5.2;0;22;0;95
2017;2;3;8;6.7;0;35;2;95
2017;2;3;9;8.5;0;58;3;93
2017;2;3;10;10.2;0;98;5;88
2017;2;3;11;10.8;0;67;6;84
2017;2;3;12;10.6;0;24;2;87
2017;2;3;13;12;0;48;5;79
2017;2;3;14;12.4;0;22;6;81
2017;2;3;15;11.7;0;10;7;80
2017;2;3;16;7.3;3;3;9;90
2017;2;3;17;6.1;0;0;3;91
2017;2;3;18;5.1;0;0;3;93
2017;2;3;19;4.4;0;0;3;93
2017;2;3;20;4.5;0;0;4;94
2017;2;3;21;4.1;0;0;2;94
2017;2;3;22;4.2;0;0;2;94
2017;2;3;23;4.4;0;0;2;95
2017;2;4;0;4.4;0;0;2;94
2017;2;4;1;6.3;0;0;3;90
2017;2;4;2;7.3;0;0;5;83
2017;2;4;3;8.1;0;0;7;76
2017;2;4;4;8.2;0;0;6;76
2017;2;4;5;10.6;0;0;8;64
2017;2;4;6;10.7;0;0;10;71
2017;2;4;7;8.7;3;1;11;87
2017;2;4;8;8.7;0;23;4;90
2017;2;4;9;11.4;0;85;5;85
2017;2;4;10;12.7;0;130;5;69
2017;2;4;11;15;0;163;10;52
2017;2;4;12;16.1;0;176;10;45
2017;2;4;13;16.4;0;135;6;40
2017;2;4;14;15.7;0;90;4;41
2017;2;4;15;13.8;0;35;2;61
2017;2;4;16;11.2;0;7;2;71
2017;2;4;17;9.6;0;0;1;81
2017;2;4;18;10.1;0;0;2;76
2017;2;4;19;9.5;0;0;0;76
2017;2;4;20;9.8;0;0;1;74
2017;2;4;21;9.7;0;0;3;74
2017;2;4;22;9.7;0;0;2;74
2017;2;4;23;9.4;0;0;3;77
2017;2;5;0;9.5;0;0;3;73
2017;2;5;1;8.9;0;0;3;81
2017;2;5;2;8;1.5;0;2;89
2017;2;5;3;7.9;0;0;3;89
2017;2;5;4;7.7;0;0;7;90
2017;2;5;5;7.8;0;0;3;90
2017;2;5;6;7.8;0;0;6;91
2017;2;5;7;7.7;5;1;6;92
2017;2;5;8;8.1;0.5;6;5;91
2017;2;5;9;8.4;0;20;6;92
2017;2;5;10;8.9;0.5;22;3;91
2017;2;5;11;9.4;0;26;4;92
2017;2;5;12;9.6;0;30;5;90
2017;2;5;13;9.8;0;23;2;88
2017;2;5;14;10.5;0;48;4;74
2017;2;5;15;10.2;0;47;7;71
2017;2;5;16;8.7;0;7;4;79
2017;2;5;17;6.9;0;0;1;86
2017;2;5;18;8.5;0;0;6;78
2017;2;5;19;7.6;0;0;5;81
2017;2;5;20;6.9;0;0;2;83
2017;2;5;21;7;0;0;5;81
2017;2;5;22;7.3;0;0;3;78
2017;2;5;23;6.2;0;0;2;81
2017;2;6;0;6.9;0;0;5;80
2017;2;6;1;7.4;0;0;9;82
2017;2;6;2;7.2;0;0;9;81
2017;2;6;3;8.1;0;0;7;72
2017;2;6;4;8.4;0;0;10;66
2017;2;6;5;8.9;0;0;12;60
2017;2;6;6;8.3;0;1;13;63
2017;2;6;7;8.5;0;20;11;67
2017;2;6;8;9.7;0;79;18;59
2017;2;6;9;9.8;0;125;21;63
2017;2;6;10;10.5;0;154;23;60
2017;2;6;11;10.8;0;181;28;59
2017;2;6;12;10.7;0;178;30;57
2017;2;6;13;10.5;0;152;26;58
2017;2;6;14;10.3;0;112;29;58
2017;2;6;15;9.9;0;68;28;59
2017;2;6;16;9.2;0;15;25;60
2017;2;6;17;8.7;0;0;26;63
2017;2;6;18;8.4;0;0;25;63
2017;2;6;19;8.2;0;0;27;64
2017;2;6;20;8.1;0;0;29;65
2017;2;6;21;7.7;0;0;25;68
2017;2;6;22;7.7;0;0;19;68
2017;2;6;23;7.4;0;0;16;70
2017;2;7;0;7.3;0;0;20;70
2017;2;7;1;7.3;0;0;17;70
2017;2;7;2;7.2;0;0;14;70
2017;2;7;3;7.1;0;0;9;70
2017;2;7;4;7;0;0;15;71
2017;2;7;5;6.9;0;0;11;72
2017;2;7;6;7;0;0;9;71
2017;2;7;7;7.3;0;13;7;72
2017;2;7;8;7.9;0;41;9;71
2017;2;7;9;7.9;0;45;9;74
2017;2;7;10;9.4;0;73;8;68
2017;2;7;11;10.4;0;121;9;65
2017;2;7;12;12.5;0;151;7;61
2017;2;7;13;13.2;0;85;7;62
2017;2;7;14;13.4;0;103;11;60
2017;2;7;15;12.4;0;33;8;65
2017;2;7;16;11.7;0;9;6;69
2017;2;7;17;10.6;0;0;5;73
2017;2;7;18;9.8;0;0;7;77
2017;2;7;19;8.6;0;0;5;82
2017;2;7;20;9.7;0;0;6;78
2017;2;7;21;9.8;0;0;8;76
2017;2;7;22;9.7;0;0;11;74
2017;2;7;23;9.4;0;0;13;76
2017;2;8;0;9.5;0;0;14;74
2017;2;8;1;9.2;0;0;14;74
2017;2;8;2;9.1;0;0;10;74
2017;2;8;3;9;0;0;13;74
2017;2;8;4;9.1;0;0;14;71
2017;2;8;5;8.6;0;0;14;72
2017;2;8;6;9;0;0;15;72
2017;2;8;7;8.8;0;8;18;75
2017;2;8;8;9.4;0;45;20;71
2017;2;8;9;10;0;97;24;65
2017;2;8;10;10.7;0;131;25;58
2017;2;8;11;10.9;0;129;26;52
2017;2;8;12;10.5;0;117;24;52
2017;2;8;13;10.8;0;130;25;55
2017;2;8;14;10.2;0;74;27;56
2017;2;8;15;10;0;61;25;57
2017;2;8;16;9;0;19;22;62
2017;2;8;17;8.7;0;0;21;60
2017;2;8;18;8.6;0;0;22;61
2017;2;8;19;8.2;0;0;22;64
2017;2;8;20;8.2;0;0;27;65
2017;2;8;21;8;0;0;25;66
2017;2;8;22;7.8;0;0;27;66
2017;2;8;23;7.5;0;0;26;67
2017;2;9;0;7;0;0;25;71
2017;2;9;1;6.9;0;0;22;73
2017;2;9;2;6.8;0;0;22;74
2017;2;9;3;6.8;0;0;20;76
2017;2;9;4;6.8;0;0;18;76
2017;2;9;5;6.8;0;0;18;76
2017;2;9;6;6.8;0;1;16;77
2017;2;9;7;6.8;0;10;14;78
2017;2;9;8;7.4;0;28;14;76
2017;2;9;9;8.1;0;66;13;73
2017;2;9;10;9.1;0;109;15;70
2017;2;9;11;9.8;0;114;14;66
2017;2;9;12;9.7;0;96;13;66
2017;2;9;13;9.3;0;69;11;65
2017;2;9;14;9.1;0;60;11;63
2017;2;9;15;8.5;0;31;13;62
2017;2;9;16;7.9;0;9;8;66
2017;2;9;17;7;0;0;7;70
2017;2;9;18;6.3;0;0;5;74
2017;2;9;19;6.4;0;0;3;76
2017;2;9;20;5.4;0;0;2;82
2017;2;9;21;5.1;0;0;0;85
2017;2;9;22;5.8;0;0;3;80
2017;2;9;23;5.7;0;0;3;80
2017;2;10;0;5.4;0;0;3;82
2017;2;10;1;4.9;0;0;1;86
2017;2;10;2;4.3;0;0;2;88
2017;2;10;3;3.9;0;0;3;89
2017;2;10;4;4.1;0;0;3;90
2017;2;10;5;3.4;0;0;3;90
2017;2;10;6;4;0;0;2;90
2017;2;10;7;4.2;0.5;6;4;91
2017;2;10;8;5;0;14;2;91
2017;2;10;9;6.5;0;19;2;91
2017;2;10;10;8.2;0;39;3;88
2017;2;10;11;10.4;0;129;5;72
2017;2;10;12;12.1;0;120;7;66
2017;2;10;13;11.6;0;80;8;67
2017;2;10;14;11.7;0;40;5;68
2017;2;10;15;11.5;0;43;5;68
2017;2;10;16;10.8;0;4;4;71
2017;2;10;17;9.5;0;0;3;77
2017;2;10;18;9.8;0;0;3;76
2017;2;10;19;9.4;0;0;2;77
2017;2;10;20;9.1;0;0;3;78
2017;2;10;21;9;0;0;3;77
2017;2;10;22;8.6;0;0;3;79
2017;2;10;23;7.7;0;0;2;81
2017;2;11;0;8.5;0;0;4;76
2017;2;11;1;7.7;0;0;6;78
2017;2;11;2;7.8;0;0;5;77
2017;2;11;3;7.8;0;0;5;77
2017;2;11;4;7.2;0;0;5;77
2017;2;11;5;7.1;0;0;6;76
2017;2;11;6;7.2;0;1;7;75
2017;2;11;7;8.3;0;16;8;72
2017;2;11;8;9.9;0;60;7;68
2017;2;11;9;11.2;0;77;8;64
2017;2;11;10;12;0;82;9;63
2017;2;11;11;11.9;0;63;8;64
2017;2;11;12;12.4;0;65;9;65
2017;2;11;13;12.4;0;59;9;63
2017;2;11;14;12.9;0;55;10;62
2017;2;11;15;12.6;0;26;9;63
2017;2;11;16;11.9;0;5;7;61
2017;2;11;17;11.4;0;0;5;63
2017;2;11;18;10.7;0;0;6;67
2017;2;11;19;10.2;0;0;3;68
2017;2;11;20;9.3;0;0;1;74
2017;2;11;21;10.3;0;0;3;64
2017;2;11;22;9.4;0;0;2;70
2017;2;11;23;10.8;0;0;6;60
2017;2;12;0;11;0;0;8;59
2017;2;12;1;10.5;0;0;5;62
2017;2;12;2;10.5;0;0;5;65
2017;2;12;3;10.9;0;0;7;65
2017;2;12;4;11.1;0;0;9;64
2017;2;12;5;11.7;0;0;10;62
2017;2;12;6;11.4;0;0;8;63
2017;2;12;7;12.9;0;20;6;60
2017;2;12;8;13.8;0;56;12;58
2017;2;12;9;15;0;91;13;56
2017;2;12;10;15.2;0;98;14;55
2017;2;12;11;16.2;0;131;14;54
2017;2;12;12;16.6;0;126;15;51
2017;2;12;13;16.2;0;76;15;51
2017;2;12;14;15.7;0;71;16;55
2017;2;12;15;15.3;0;38;14;58
2017;2;12;16;14.6;0;11;16;61
2017;2;12;17;14.1;0;0;14;63
2017;2;12;18;13.6;0;0;12;63
2017;2;12;19;14;0;0;11;57
2017;2;12;20;14.7;0;0;14;53
2017;2;12;21;14.8;0;0;18;53
2017;2;12;22;14.4;0;0;16;54
2017;2;12;23;14.2;0;0;14;55
2017;2;13;0;14.4;0;0;16;54
2017;2;13;1;14.3;0;0;15;51
2017;2;13;2;14.2;0;0;11;50
2017;2;13;3;14.5;0;0;9;48
2017;2;13;4;14.3;0;0;10;51
2017;2;13;5;14.4;0;0;9;53
2017;2;13;6;14;0;0;8;56
2017;2;13;7;14.6;0;16;8;53
2017;2;13;8;15.4;0;49;11;50
2017;2;13;9;16.3;0;91;14;46
2017;2;13;10;16.7;0;85;13;43
2017;2;13;11;16.9;0;123;12;43
2017;2;13;12;17.1;0;98;12;44
2017;2;13;13;16.5;0;49;11;45
2017;2;13;14;16.5;0;47;12;45
2017;2;13;15;15.9;0;44;11;47
2017;2;13;16;15.5;0;10;10;44
2017;2;13;17;15.1;0;0;6;42
2017;2;13;18;15.2;0;0;8;41
2017;2;13;19;15.5;0;0;15;38
2017;2;13;20;15.1;0;0;13;42
2017;2;13;21;15.2;0;0;11;43
2017;2;13;22;15.1;0;0;14;44
2017;2;13;23;15.2;0;0;12;45
2017;2;14;0;15.2;0;0;12;43
2017;2;14;1;14.7;0;0;12;45
2017;2;14;2;14.6;0;0;13;48
2017;2;14;3;14.6;0;0;13;49
2017;2;14;4;14.5;0;0;14;49
2017;2;14;5;14.3;0;0;11;49
2017;2;14;6;14.2;0;0;13;50
2017;2;14;7;14.3;0;4;9;50
2017;2;14;8;14.7;0;19;8;49
2017;2;14;9;15.2;0;50;9;47
2017;2;14;10;16.6;0;94;15;45
2017;2;14;11;17.3;0;193;15;44
2017;2;14;12;16;0;76;12;48
2017;2;14;13;15.9;0;37;11;49
2017;2;14;14;15.7;0;20;9;49
2017;2;14;15;15.3;0;15;5;51
2017;2;14;16;14.8;0;5;6;51
2017;2;14;17;14.2;0;0;4;55
2017;2;14;18;13.7;0;0;3;57
2017;2;14;19;14.7;0;0;8;49
2017;2;14;20;13.4;0;0;4;54
2017;2;14;21;12.3;0;0;2;60
2017;2;14;22;12.6;0;0;1;58
2017;2;14;23;13.1;0;0;4;55
2017;2;15;0;12.7;0;0;2;56
2017;2;15;1;11.9;0;0;1;61
2017;2;15;2;12.5;0;0;3;58
2017;2;15;3;11.4;0;0;1;64
2017;2;15;4;11.2;0;0;1;65
2017;2;15;5;13.4;0;0;2;49
2017;2;15;6;13.4;0;0;5;48
2017;2;15;7;12.9;0;6;1;56
2017;2;15;8;14.8;0;20;3;47
2017;2;15;9;16.1;0;62;5;40
2017;2;15;10;15.9;0;77;7;42
2017;2;15;11;16.3;0;66;6;46
2017;2;15;12;17.2;0;86;5;45
2017;2;15;13;17;0;106;4;46
2017;2;15;14;16.2;0;33;3;52
2017;2;15;15;15.4;0;14;3;61
2017;2;15;16;13.6;0;5;6;76
2017;2;15;17;12.7;0;0;2;82
2017;2;15;18;11.7;0;0;0;87
2017;2;15;19;11.5;0;0;0;88
2017;2;15;20;11;0;0;0;89
2017;2;15;21;9;0;0;1;91
2017;2;15;22;8.2;0;0;0;92
2017;2;15;23;8.4;0;0;0;93
2017;2;16;0;9.4;0;0;2;91
2017;2;16;1;8.4;0;0;1;91
2017;2;16;2;8.3;0;0;2;90
2017;2;16;3;7.5;0;0;2;90
2017;2;16;4;6.6;0;0;2;90
2017;2;16;5;5.3;0;0;1;92
2017;2;16;6;4.5;0;1;0;93
2017;2;16;7;8.2;0;31;2;90
2017;2;16;8;9.7;0;85;4;81
2017;2;16;9;11.3;0;133;4;75
2017;2;16;10;13.5;0;171;4;68
2017;2;16;11;15.5;0;188;3;67
2017;2;16;12;16.6;0;183;5;61
2017;2;16;13;16.7;0;142;4;60
2017;2;16;14;16.4;0;112;4;58
2017;2;16;15;15;0;51;4;65
2017;2;16;16;13.5;0;17;5;77
2017;2;16;17;12.1;0;0;2;85
2017;2;16;18;11.3;0;0;2;88
2017;2;16;19;10.5;0;0;2;90
2017;2;16;20;9.6;0;0;1;91
2017;2;16;21;8.6;0;0;1;92
2017;2;16;22;7.7;0;0;1;93
2017;2;16;23;6.4;0;0;0;93
2017;2;17;0;7;0;0;0;94
2017;2;17;1;7.6;0;0;1;94
2017;2;17;2;8.2;0;0;1;94
2017;2;17;3;8.5;0;0;2;94
2017;2;17;4;8.4;0;0;2;94
2017;2;17;5;8.3;0;0;2;95
2017;2;17;6;8.3;0;1;3;95
2017;2;17;7;8.5;0;10;5;95
2017;2;17;8;8.5;0;30;5;95
2017;2;17;9;9.8;0;85;5;94
2017;2;17;10;13;0;172;6;80
2017;2;17;11;15.1;0;191;7;64
2017;2;17;12;16.7;0;193;10;57
2017;2;17;13;17.8;0;175;11;48
2017;2;17;14;18.4;0;133;9;43
2017;2;17;15;17.2;0;80;12;46
2017;2;17;16;15.7;0;24;10;49
2017;2;17;17;14.4;0;0;8;53
2017;2;17;18;13.6;0;0;9;54
2017;2;17;19;12.9;0;0;7;56
2017;2;17;20;12.4;0;0;13;57
2017;2;17;21;12.2;0;0;13;55
2017;2;17;22;11.7;0;0;12;60
2017;2;17;23;11;0;0;12;64
2017;2;18;0;10.4;0;0;12;65
2017;2;18;1;10;0;0;16;69
2017;2;18;2;9.7;0;0;13;70
2017;2;18;3;9.2;0;0;15;70
2017;2;18;4;8.6;0;0;11;71
2017;2;18;5;7.9;0;0;11;74
2017;2;18;6;7.6;0;3;7;75
2017;2;18;7;8.4;0;44;9;72
2017;2;18;8;9.6;0;92;9;68
2017;2;18;9;11.4;0;130;8;62
2017;2;18;10;13.3;0;180;6;56
2017;2;18;11;14.7;0;196;5;53
2017;2;18;12;16.9;0;194;4;48
2017;2;18;13;16.3;0;172;5;48
2017;2;18;14;16.8;0;133;5;45
2017;2;18;15;16.6;0;78;4;47
2017;2;18;16;14.8;0;24;4;50
2017;2;18;17;9.6;0;0;0;74
2017;2;18;18;8.3;0;0;1;81
2017;2;18;19;7.6;0;0;0;83
2017;2;18;20;7;0;0;1;86
2017;2;18;21;7;0;0;1;84
2017;2;18;22;6.9;0;0;1;83
2017;2;18;23;5.2;0;0;0;89
2017;2;19;0;4.9;0;0;0;91
2017;2;19;1;4;0;0;0;90
2017;2;19;2;5.7;0;0;3;84
2017;2;19;3;3.9;0;0;1;88
2017;2;19;4;4;0;0;3;86
2017;2;19;5;1.8;0;0;0;91
2017;2;19;6;1.7;0;2;1;92
2017;2;19;7;5.5;0;32;1;87
2017;2;19;8;7.8;0;92;4;76
2017;2;19;9;10.3;0;140;3;70
2017;2;19;10;12.1;0;179;4;62
2017;2;19;11;14.5;0;199;3;52
2017;2;19;12;16.1;0;199;4;45
2017;2;19;13;17;0;178;5;40
2017;2;19;14;16.9;0;138;6;39
2017;2;19;15;16.8;0;82;5;40
2017;2;19;16;14.2;0;27;5;58
2017;2;19;17;12.2;0;0;5;70
2017;2;19;18;11;0;0;3;74
2017;2;19;19;8.2;0;0;1;84
2017;2;19;20;7.2;0;0;1;89
2017;2;19;21;5.4;0;0;0;91
2017;2;19;22;8.8;0;0;0;69
2017;2;19;23;10.2;0;0;6;61
2017;2;20;0;9.6;0;0;8;54
2017;2;20;1;9.3;0;0;9;51
2017;2;20;2;8.7;0;0;8;56
2017;2;20;3;8.6;0;0;15;58
2017;2;20;4;8.3;0;0;11;61
2017;2;20;5;8.1;0;0;8;62
2017;2;20;6;8.1;0;3;15;63
2017;2;20;7;9.3;0;45;16;60
2017;2;20;8;10.8;0;103;18;56
2017;2;20;9;12.4;0;151;17;51
2017;2;20;10;13.8;0;187;15;46
2017;2;20;11;15;0.5;209;16;37
2017;2;20;12;16.3;0;207;18;35
2017;2;20;13;16.7;0;184;16;37
2017;2;20;14;16.6;0;146;18;36
2017;2;20;15;16;0;91;20;37
2017;2;20;16;14.8;0;32;14;40
2017;2;20;17;14;0;1;10;43
2017;2;20;18;13.3;0;0;11;46
2017;2;20;19;11.9;0;0;6;52
2017;2;20;20;11.9;0;0;5;54
2017;2;20;21;11.2;0;0;7;59
2017;2;20;22;11.5;0;0;7;59
2017;2;20;23;11.2;0;0;7;60
2017;2;21;0;11.2;0;0;11;61
2017;2;21;1;10.8;0;0;12;62
2017;2;21;2;10.1;0;0;11;66
2017;2;21;3;9.8;0;0;7;70
2017;2;21;4;7.3;0;0;3;79
2017;2;21;5;5.4;0;0;0;86
2017;2;21;6;5.7;0;2;2;86
2017;2;21;7;11.4;0;41;1;77
2017;2;21;8;12.9;0;98;8;73
2017;2;21;9;15.6;0;148;10;66
2017;2;21;10;16.8;0;188;14;60
2017;2;21;11;18.1;0;206;16;56
2017;2;21;12;18.5;0;204;18;53
2017;2;21;13;19.2;0;185;19;50
2017;2;21;14;18.8;0;148;19;51
2017;2;21;15;17.9;0;90;19;53
2017;2;21;16;16.6;0;32;18;57
2017;2;21;17;15.6;0;1;17;60
2017;2;21;18;14.8;0;0;16;63
2017;2;21;19;14.1;0;0;12;65
2017;2;21;20;13.6;0;0;13;69
2017;2;21;21;13.4;0;0;13;70
2017;2;21;22;13.2;0;0;11;71
2017;2;21;23;12.4;0;0;10;74
2017;2;22;0;12.3;0;0;5;76
2017;2;22;1;12.3;0;0;10;76
2017;2;22;2;11.7;0;0;7;78
2017;2;22;3;11.5;0;0;5;77
2017;2;22;4;11.3;0;0;5;78
2017;2;22;5;11.1;0;0;5;77
2017;2;22;6;10.8;0;2;7;75
2017;2;22;7;12.3;0;38;5;71
2017;2;22;8;14;0;104;6;67
2017;2;22;9;15.9;0;155;11;58
2017;2;22;10;17;0;191;12;51
2017;2;22;11;18.1;0;211;11;44
2017;2;22;12;19.1;0;210;10;46
2017;2;22;13;19.4;0;183;9;41
2017;2;22;14;19.5;0;147;9;43
2017;2;22;15;19.1;0;92;8;43
2017;2;22;16;17.6;0;32;5;47
2017;2;22;17;15.2;0;1;3;56
2017;2;22;18;14.4;0;0;2;57
2017;2;22;19;10.9;0;0;2;70
2017;2;22;20;8.9;0;0;2;79
2017;2;22;21;7.3;0;0;1;85
2017;2;22;22;5.9;0;0;0;89
2017;2;22;23;6.9;0;0;1;89
2017;2;23;0;5.4;0;0;1;91
2017;2;23;1;4.7;0;0;0;92
2017;2;23;2;4.2;0;0;0;92
2017;2;23;3;3.7;0;0;0;93
2017;2;23;4;3.1;0;0;1;93
2017;2;23;5;2.9;0;0;0;93
2017;2;23;6;3.7;0;5;0;94
2017;2;23;7;7.1;0;47;1;90
2017;2;23;8;9.1;0;97;3;81
2017;2;23;9;11.9;0;147;5;70
2017;2;23;10;15.3;0;194;4;61
2017;2;23;11;17.4;0;200;4;55
2017;2;23;12;17.9;0;191;8;57
2017;2;23;13;18.7;0;174;9;52
2017;2;23;14;18.4;0;131;7;55
2017;2;23;15;16.9;0;72;8;60
2017;2;23;16;14.8;0;24;6;66
2017;2;23;17;13.2;0;0;5;74
2017;2;23;18;11.9;0;0;3;79
2017;2;23;19;10.2;0;0;1;85
2017;2;23;20;9.5;0;0;1;87
2017;2;23;21;8.9;0;0;2;89
2017;2;23;22;9.9;0;0;1;89
2017;2;23;23;9.1;0;0;2;90
2017;2;24;0;9.6;0;0;2;91
2017;2;24;1;9.1;0;0;2;91
2017;2;24;2;9.8;0;0;2;91
2017;2;24;3;9.9;0;0;1;91
2017;2;24;4;9.6;0;0;2;91
2017;2;24;5;9.7;0;0;2;91
2017;2;24;6;9.8;0;4;4;90
2017;2;24;7;10.7;0;30;6;85
2017;2;24;8;11.3;0;54;13;68
2017;2;24;9;12.2;0;85;15;55
2017;2;24;10;11.7;0;101;20;53
2017;2;24;11;13.8;0;166;20;44
2017;2;24;12;13.4;0;216;22;41
2017;2;24;13;13.4;0;196;21;35
2017;2;24;14;13.2;0;155;25;34
2017;2;24;15;12.3;0;99;23;34
2017;2;24;16;11.2;0;35;24;36
2017;2;24;17;10.5;0;1;21;39
2017;2;24;18;9.7;0;0;18;43
2017;2;24;19;9.3;0;0;20;46
2017;2;24;20;8.9;0;0;24;51
2017;2;24;21;8.5;0;0;22;52
2017;2;24;22;8.2;0;0;25;54
