Year;Month;Day;Tmin;Tmax;Tmean;Rain;Radiation;Humidity;UN;UX;ETPP;Wind
1991;12;24;3;6.2;4.6;0;470;81;70;92;0;2.5
1991;12;25;-2.1;4.8;1.4;0;480;88.5;79;98;0;2.1
1991;12;26;-3.8;4.1;0.1;0.5;350;94;88;100;0;1.9
1991;12;27;0.6;7.3;4;0;250;91.5;83;100;0.1;3
1991;12;28;0.4;5.6;3;0;550;81.5;68;95;0;3.2
1991;12;29;-3.5;3;-0.2;0;560;85;77;93;0;1.4
1991;12;30;-3.9;3;-0.5;0.5;540;87;74;100;0;0.8
1991;12;31;-5.6;0.3;-2.6;0;80;98.5;97;100;0;0.6
1992;1;1;-2.4;-1.4;-1.9;0;80;100;100;100;0;1.7
1992;1;2;-3.4;-1.1;-2.2;0;140;100;100;100;0;1.8
1992;1;3;-2.4;-0.8;-1.6;0;160;100;100;100;0;1.4
1992;1;4;-3.2;4.8;0.8;0;230;100;100;100;0.1;1.4
1992;1;5;3.2;8.9;6;0.5;430;94;88;100;0.1;1.7
1992;1;6;-0.8;2.9;1.1;0;110;100;100;100;0;1.1
1992;1;7;0.6;7.5;4.1;0;400;95;90;100;0;2
1992;1;8;1.2;12.1;6.7;0;350;85.5;76;95;0;4.7
1992;1;9;4.4;12;8.2;15;70;84.5;69;100;0.5;4.4
1992;1;10;1.6;7;4.3;0;310;94.5;89;100;0.1;1.5
1992;1;11;0.5;4.1;2.3;0;190;95;90;100;0.1;0.8
1992;1;12;-1;1.4;0.2;0;190;100;100;100;0.1;2.5
1992;1;13;-0.2;2.8;1.3;0;160;93;86;100;0.1;2.7
1992;1;14;-0.4;4;1.8;0;590;86.5;76;97;0;3.1
1992;1;15;-0.6;3.8;1.6;0;120;94.5;89;100;0;2.8
1992;1;16;1.9;3.2;2.5;0;120;83.5;75;92;0.3;2
1992;1;17;1.8;7.2;4.5;0;540;76.5;64;89;0.7;4
1992;1;18;-1.3;4.1;1.4;0;520;79.5;70;89;0.4;3.9
1992;1;19;-3.1;4.2;0.5;1;480;87;74;100;0.1;1.6
1992;1;20;-0.5;1.9;0.7;5;160;95.5;91;100;0;2.7
1992;1;21;-4.3;-1.4;-2.9;0;700;77;62;92;0.4;4.8
1992;1;22;-7.9;-1.3;-4.6;0;650;73;64;82;0.3;3.1
1992;1;23;-8.6;-1.2;-4.9;0;610;79.5;70;89;0;1
1992;1;24;-6.7;4.9;-0.9;0;650;78;62;94;0.1;1
1992;1;25;-4.7;5.2;0.2;0;670;79.5;63;96;0.1;1.3
1992;1;26;-7.6;2.1;-2.8;0;590;91;82;100;0;2.1
1992;1;27;-3.6;0.9;-1.3;0;330;82;70;94;0.4;3.2
1992;1;28;-4.2;2.4;-0.9;0;700;78.5;67;90;0.4;3.4
1992;1;29;-7.9;3.8;-2.1;0;780;79.5;64;95;0.1;1.6
1992;1;30;-4.9;6.2;0.6;0;780;78;64;92;0.3;2.6
1992;1;31;-2.7;5.8;1.6;0;790;80.5;66;95;0.4;4.1
1992;2;1;-6.8;7.2;0.2;0;740;87;74;100;0.1;0.7
1992;2;2;-3.3;-1.5;-2.4;0;160;100;100;100;0;0.9
1992;2;3;-3.9;5;0.5;1.5;330;100;100;100;0.2;2.3
1992;2;4;2.9;7.8;5.4;1;90;95.5;91;100;0;3.1
1992;2;5;5.5;8.8;7.2;0;120;95;90;100;0.1;1.9
1992;2;6;3.7;7.6;5.7;0;370;90.5;81;100;0.4;1.8
1992;2;7;0.1;1.9;1;0.5;170;99;98;100;0.1;1.3
1992;2;8;-1.9;1.4;-0.2;0;200;100;100;100;0.1;1.4
1992;2;9;-1.9;12.8;5.5;2;800;90;80;100;0.3;2.8
1992;2;10;1;9.6;5.3;0;700;80.5;62;99;0.5;2.2
1992;2;11;-0.6;6.7;3;6;190;92.5;85;100;0.1;3.1
1992;2;12;5.8;13.3;9.6;5;470;92;84;100;0.6;2.5
1992;2;13;5.3;6.4;5.9;0.5;170;92.5;85;100;0.1;3.2
1992;2;14;2.5;8.7;5.6;3.5;840;79;62;96;0.6;2
1992;2;15;2.4;7.1;4.8;4.5;190;90.5;81;100;0.1;3.9
1992;2;16;0.9;7.4;4.2;1.5;730;80.5;62;99;0.7;2.9
1992;2;17;-0.1;3.5;1.7;0;640;81;66;96;0.8;3.7
1992;2;18;-5.6;0.2;-2.7;0;1000;77;61;93;0.7;3.3
1992;2;19;-6.5;0.8;-2.8;0;1110;68.5;53;84;0.8;3.5
1992;2;20;-6.1;2.2;-1.9;0;1100;71.5;57;86;0.8;3.8
1992;2;21;-4.7;6.2;0.8;0;1130;70;51;89;0.9;3.2
1992;2;22;-3.7;7.3;1.8;0;1010;75.5;57;94;0.7;1.5
1992;2;23;-2.6;9.8;3.6;0;920;71.5;45;98;0.7;0.5
1992;2;24;-2.7;10.3;3.8;0;1070;68.5;45;92;0.8;0.8
1992;2;25;-1;10.5;4.8;0;540;79.5;60;99;0.6;1
1992;2;26;1.4;13.2;7.3;0;930;78;56;100;0.8;0.8
1992;2;27;-0.1;14;6.9;0;1080;77.5;55;100;0.8;0.3
1992;2;28;-1.9;14.4;6.2;0;1070;78;56;100;0.8;0.3
1992;2;29;-3.2;14.3;5.6;0;1090;77;54;100;0.7;0.6
1992;3;1;-3.9;15.8;5.9;0;1220;68;36;100;1.2;2.5
1992;3;2;2.9;10.4;6.6;1;450;83;68;98;1;1.8
1992;3;3;-4.3;13.1;4.4;0;1120;80;60;100;0.8;0.7
1992;3;4;-1.8;16.8;7.5;0;1370;60;20;100;1.4;1.6
1992;3;5;2;10.2;6.1;0.5;390;84;68;100;0.7;1.3
1992;3;6;3.3;13.7;8.5;0;890;78;56;100;1;1.2
1992;3;7;0.3;15.8;8.1;0;1380;65;37;93;1.5;1.7
1992;3;8;1.1;11.7;6.4;2.5;520;87;74;100;0.6;0.9
1992;3;9;6.2;12.8;9.5;0;970;80;60;100;1.3;1.7
1992;3;10;2.1;14.2;8.1;0;1290;73;49;97;1.4;1.9
1992;3;11;3.1;9.3;6.2;0;1280;57;29;85;1.9;3
1992;3;12;4.4;8.7;6.6;0;370;72.5;61;84;1.3;4.1
1992;3;13;6.7;10.6;8.6;4;190;90.5;82;99;0.6;5
1992;3;14;6.6;9.8;8.2;3.5;440;86;72;100;0.9;3.8
1992;3;15;7.9;11.4;9.6;2;530;90.5;81;100;1.1;3.8
1992;3;16;5.2;9.3;7.2;0;750;82.5;65;100;1.2;2.3
1992;3;17;0.3;13.6;7;0;1600;70.5;48;93;1.8;2.6
1992;3;18;1;14.2;7.6;0;1360;76;56;96;1.4;1
1992;3;19;-0.7;13.2;6.2;0;720;84.5;69;100;0.8;1.2
1992;3;20;0.1;17.2;8.7;0.5;1170;78.5;57;100;1.4;1.5
1992;3;21;7.4;13.6;10.5;1;670;74;57;91;1.7;2.6
1992;3;22;2.5;10.4;6.4;5.5;110;82;64;100;0.1;3.5
1992;3;23;3.9;8.9;6.4;2;490;84.5;75;94;1.1;3.2
1992;3;24;1.2;5;3.1;4;400;89;82;96;0.7;3.2
1992;3;25;1.5;6.7;4.1;0.5;660;81;66;96;1.1;2.9
1992;3;26;0.2;3.8;2;5.5;420;95;90;100;0.5;3
1992;3;27;2.4;7.1;4.8;0;590;88;76;100;1;2.8
1992;3;28;2.1;6.5;4.3;0;1140;78;65;91;1.7;4.1
1992;3;29;2.8;7.7;5.2;0;620;88.5;81;96;1;2
1992;3;30;2.5;13.9;8.2;13;1410;73;49;97;2.5;4.4
1992;3;31;0.8;4.6;2.7;3;430;80;60;100;0.5;2.5
1992;4;1;1.2;9.7;5.4;1;880;85;70;100;1.3;1.8
1992;4;2;-0.5;10.7;5.1;3;1200;83.5;67;100;1.4;3.1
1992;4;3;0.6;7;3.8;33.5;200;100;100;100;0;2
1992;4;4;4.5;8.2;6.3;0;400;91.5;83;100;0.5;2.7
1992;4;5;4.3;9.4;6.8;0;1170;67;47;87;2.7;5.1
1992;4;6;-1.2;11.8;5.3;0;2020;63;36;90;2.2;1.3
1992;4;7;-1.7;14;6.2;0;1890;68;39;97;2.1;1
1992;4;8;4.1;16.3;10.2;0;1820;63;37;89;3;2.9
1992;4;9;3.4;15.1;9.2;0;1980;57.5;41;74;3.7;4.2
1992;4;10;4.6;17.4;11;0;2100;49;30;68;4.3;4.5
1992;4;11;4.5;17.6;11.1;0;1940;52;29;75;3.6;3
1992;4;12;0.2;17.3;8.8;0;1910;59.5;32;87;2.6;2.2
1992;4;13;3.6;13.5;8.6;0;2100;63.5;40;87;3.2;3.1
1992;4;14;-0.1;15;7.4;3;1960;64.5;39;90;2.8;2.9
1992;4;15;4.7;11.7;8.2;4;870;74;56;92;2.2;4.7
1992;4;16;1;7.8;4.4;0.5;1540;78.5;63;94;2.2;4.5
1992;4;17;-1.4;8.3;3.5;5.5;1430;75.5;51;100;1.7;2.4
1992;4;18;3.9;11.2;7.6;0.5;480;97;94;100;0.6;1.8
1992;4;19;7.8;14.9;11.4;0;880;85;72;98;1.6;2.1
1992;4;20;6;15.3;10.6;0;2160;66;32;100;3.6;3
1992;4;21;2.6;20.3;11.4;0;2220;67.5;47;88;3.3;1.8
1992;4;22;6.8;18.9;12.9;0;1490;71.5;48;95;2.6;2
1992;4;23;8.1;15.1;11.6;0;1070;82;65;99;2.1;1.5
1992;4;24;4.5;23.6;14.1;0;2230;73;46;100;3.4;1.6
1992;4;25;10.3;23.3;16.8;0;1780;68.5;42;95;3.6;1.9
1992;4;26;8.3;23.6;16;2.5;2200;74;48;100;3.6;2
1992;4;27;11.5;16.1;13.8;2.5;1200;84.5;69;100;2.4;2.3
1992;4;28;7.4;14.3;10.9;1.5;570;80.5;61;100;1.4;2.2
1992;4;29;2.1;12.8;7.4;0;1750;77.5;55;100;2.3;2.1
1992;4;30;1.7;14.6;8.2;0;2240;73;46;100;2.8;1.2
1992;5;1;2;12.1;7.1;13.5;600;91;82;100;0.5;2.7
1992;5;2;6.7;10.2;8.4;1.5;730;83;66;100;1.3;2.1
1992;5;3;6.1;12.9;9.5;0;1230;82.5;65;100;2.3;3.5
1992;5;4;4.6;16.3;10.4;0;1980;77.5;60;95;3.1;3
1992;5;5;7.9;16.3;12.1;0;2130;87;78;96;3.3;3
1992;5;6;6.5;20;13.2;0;2280;63.5;39;88;4.1;3
1992;5;7;7.5;22.1;14.8;0;2480;63;38;88;4.2;1.6
1992;5;8;6.1;21.3;13.7;0;1890;65;37;93;3.4;1.9
1992;5;9;7.2;19.8;13.5;0;1820;65.5;41;90;3.5;2.7
1992;5;10;10.9;19.8;15.3;0.5;1640;65.5;46;85;3.6;2.6
1992;5;11;11.5;16.6;14.1;0;1900;65;41;89;4.3;3.2
1992;5;12;1.2;21.7;11.5;0;2640;65.5;38;93;3.8;1
1992;5;13;5.2;26.3;15.8;0;2740;62;32;92;4.5;1.2
1992;5;14;9.2;28.9;19;0;2660;62.5;32;93;5;1.4
1992;5;15;9.8;30.4;20.1;0;2590;63;33;93;4.8;0.9
1992;5;16;12;29.5;20.8;0;2660;57.5;30;85;5.8;2.6
1992;5;17;13.2;25.4;19.3;0;2710;57.5;33;82;6.1;3.3
1992;5;18;10.2;25.4;17.8;0;2800;55.5;32;79;6;3.4
1992;5;19;11;24.9;18;0;2810;54.5;29;80;6;3
1992;5;20;8.9;22.2;15.6;3;2000;68.5;44;93;3.9;1.9
1992;5;21;8.1;17.9;13;4;1890;74;56;92;3.4;2.7
1992;5;22;10.1;21.5;15.8;0;2420;71;47;95;4.2;1.3
1992;5;23;8;23.7;15.9;0;2750;67;38;96;4.7;1.7
1992;5;24;8.5;23.9;16.2;0;2640;67.5;41;94;4.6;1.7
1992;5;25;10.9;26.4;18.6;0;2600;68;39;97;4.8;1.1
1992;5;26;10.7;27.8;19.2;13.5;2300;65;36;94;4.7;1.6
1992;5;27;14;26.1;20;0;2330;69;43;95;4.7;1.3
1992;5;28;12;26.5;19.2;0;2600;65.5;39;92;5.2;2.1
1992;5;29;14.4;24.3;19.3;11;1370;75;53;97;3.3;1.5
1992;5;30;12.7;24.6;18.6;15;2230;75;53;97;4.2;1.4
1992;5;31;13.9;21.5;17.7;7.5;1240;84;71;97;2.6;1.3
1992;6;1;12.4;24.6;18.5;7.5;2110;75;52;98;4;1.4
1992;6;2;13.7;21.8;17.8;1;1810;80;63;97;3.7;2
1992;6;3;10.6;19.7;15.2;2;1220;76.5;56;97;2.5;1.3
1992;6;4;8.8;19.5;14.1;20;1920;78.5;60;97;3.3;2.1
1992;6;5;12.1;17.4;14.8;0;910;80;64;96;2;1.1
1992;6;6;11;15.9;13.4;1.5;1010;82;67;97;2;1
1992;6;7;8.1;20.8;14.4;9;2190;73;49;97;3.6;1.4
1992;6;8;11.7;18.9;15.3;13;1170;83;69;97;2.5;1.4
1992;6;9;9.1;15;12.1;3;220;92.5;88;97;0.1;0.4
1992;6;10;9;23.1;16;25.5;2620;75;52;98;4.4;0.7
1992;6;11;12.3;22.6;17.5;6.5;1670;69.5;45;94;3.6;2
1992;6;12;9.8;19.2;14.5;0.5;1640;77;59;95;3.1;2.1
1992;6;13;11.5;22.5;17;0;1950;76;59;93;3.8;2.1
1992;6;14;12.7;26;19.4;0;2650;69;44;94;5.1;1.9
1992;6;15;13.5;27.8;20.6;0;2880;64.5;38;91;6;2.4
1992;6;16;13.7;27.5;20.6;0;2640;65;40;90;5.4;2
1992;6;17;17.1;25;21;0;2380;75;61;89;5.7;4.1
1992;6;18;12.7;24;18.4;0;2560;60;39;81;6.1;4.2
1992;6;19;8.1;17.8;12.9;0;2250;66.5;47;86;4.5;3.7
1992;6;20;11.1;16.4;13.8;0;730;82.5;70;95;2.1;2
1992;6;21;8.5;21.6;15.1;0;2710;66;36;96;4.6;1.2
1992;6;22;9.3;24.8;17;0.5;2090;72;54;90;4.1;2.4
1992;6;23;14.6;20.7;17.7;2;950;81;65;97;2.4;2
1992;6;24;14.4;24.4;19.4;31;1440;76;55;97;3.4;2.1
1992;6;25;13.8;19.5;16.6;0;1380;77.5;61;94;3;1.6
1992;6;26;11.9;23.8;17.8;0;1700;76.5;58;95;3.5;1.9
1992;6;27;12.5;27.2;19.9;0;2660;65.5;38;93;5.4;1.7
1992;6;28;10.5;27.7;19.1;0;2910;59.5;28;91;5.7;1.7
1992;6;29;10;28.9;19.5;0;2720;67.5;41;94;5.3;1.7
1992;6;30;13.1;26.9;20;0;1740;64.5;36;93;4.9;3.4
1992;7;1;13;23.5;18.2;8.5;1940;72.5;52;93;4.2;2.4
1992;7;2;13.5;23;18.2;0;1270;80;63;97;2.6;1
1992;7;3;12.9;27.1;20;4;2480;70;43;97;4.8;1.3
1992;7;4;14.2;21.5;17.9;10;1620;78.5;62;95;3.6;2.5
1992;7;5;13;22.9;18;9;1670;74.5;52;97;3.5;1.7
1992;7;6;13.7;19.5;16.6;1;900;85;73;97;2.1;1.9
1992;7;7;12.8;23.9;18.4;0;1420;76;54;98;3.5;2.4
1992;7;8;12.8;25;18.9;0;1620;72;50;94;3.7;2.1
1992;7;9;14.2;26;20.1;0;1790;70;47;93;3.8;1.1
1992;7;10;15;23.1;19;6.5;1040;76;55;97;2.7;1.7
1992;7;11;12.9;24.2;18.5;1.5;1890;72.5;49;96;4;1.9
1992;7;12;14.3;24;19.1;1;2140;69;43;95;4.9;3
1992;7;13;9.3;25.2;17.2;0;1990;69.5;42;97;3.9;1.5
1992;7;14;13.3;26.9;20.1;0;2370;68;42;94;5;1.9
1992;7;15;11.9;29.5;20.7;0;2500;71.5;46;97;4.9;1.3
1992;7;16;15.8;28.7;22.2;0;1730;68.5;42;95;4;1.5
1992;7;17;16.7;27.4;22;0;1470;74.5;54;95;3.7;1.6
1992;7;18;14.1;28.7;21.4;0;2000;69;44;94;4.2;1.2
1992;7;19;14.2;30.8;22.5;0;2660;68.5;42;95;5.4;1.3
1992;7;20;15.5;32.3;23.9;0;2390;71;47;95;5.2;1.4
1992;7;21;19.1;30.9;25;6;1230;73;48;98;3.7;1.9
1992;7;22;16.8;26.6;21.7;0;1940;69.5;41;98;4.6;2
1992;7;23;12.8;28.6;20.7;0;2690;69.5;44;95;5.5;2.3
1992;7;24;13.4;32;22.7;0;2270;65.5;33;98;5.2;2
1992;7;25;15.9;29;22.5;0;2480;60.5;35;86;5.5;1.8
1992;7;26;12.2;29.9;21;0;2530;63.5;35;92;5;1.2
1992;7;27;12.5;30.9;21.7;0;2390;65;33;97;5.6;2.7
1992;7;28;12.4;26.5;19.5;0.5;2600;56;33;79;6.2;3.8
1992;7;29;12.7;31.4;22;0;2490;67.5;40;95;5.4;2
1992;7;30;14.3;33.6;23.9;0;2400;66;36;96;5.5;1.9
1992;7;31;15.8;33.6;24.7;0;2410;62.5;28;97;6;2.7
1992;8;1;15.9;31.3;23.6;2;2010;67.5;45;90;5.2;2.9
1992;8;2;15.8;33.6;24.7;3;2320;66;35;97;5.5;2
1992;8;3;17.8;31.1;24.5;0;2200;66.5;36;97;5.5;2.6
1992;8;4;17.6;27.5;22.5;0;2430;58;34;82;5.5;2
1992;8;5;12.9;30.4;21.6;0;2570;56.5;30;83;5.5;1.8
1992;8;6;11.9;33.1;22.5;0;2440;62;31;93;5;1.1
1992;8;7;17;34.5;25.8;0;2220;61.5;37;86;5.5;1.9
1992;8;8;17.1;35.2;26.2;0;2410;61;30;92;6.5;3.2
1992;8;9;15.4;33.8;24.6;9;2250;63.5;31;96;5.8;2.7
1992;8;10;14.6;24.5;19.5;0;1700;69;42;96;4;2.4
1992;8;11;14.2;24.5;19.4;0;1900;66.5;39;94;4.4;2.7
1992;8;12;10.1;25.5;17.8;0;2120;65.5;36;95;4.3;2.3
1992;8;13;14.3;22.3;18.3;0;960;68;53;83;3.1;3
1992;8;14;15;17.8;16.4;11.5;590;85;74;96;1.7;2.6
1992;8;15;10.9;23.1;17;0;2370;67;41;93;4.1;1.7
1992;8;16;8.4;26.2;17.3;0;2160;65;33;97;3.9;1.7
1992;8;17;11.1;30.6;20.9;0;2400;67.5;38;97;4.8;2.1
1992;8;18;12.7;33.8;23.2;0;2220;63.5;31;96;5;2.1
1992;8;19;16.8;32.6;24.7;0;1330;62.5;34;91;3.8;1.5
1992;8;20;18.2;31;24.6;0;1820;61;35;87;4.9;2.5
1992;8;21;15;28.8;21.9;0;1940;65.5;38;93;4.2;1.6
1992;8;22;12;29.2;20.6;1;1740;64.5;35;94;3.9;2.2
1992;8;23;15.5;23.4;19.5;0;1350;68;41;95;3.3;2.2
1992;8;24;14.4;29;21.7;0;1760;68;43;93;4.3;2.4
1992;8;25;11;32.9;22;0;2220;65;34;96;4.6;1.8
1992;8;26;16.7;32.4;24.6;0;1830;63.5;43;84;5.1;3.3
1992;8;27;14.2;30.9;22.5;0;2150;66;39;93;4.7;2.3
1992;8;28;14.2;33.2;23.7;3;2070;63;28;98;5.2;3.2
1992;8;29;15.5;18.6;17;21;520;80;62;98;1.4;2.3
1992;8;30;10;20.5;15.2;4;1000;77;57;97;2.1;3
1992;8;31;11.7;13.5;12.6;43.5;170;89;81;97;0.4;2.4
1992;9;1;8;18.5;13.2;1;1860;69;43;95;3.2;3.1
1992;9;2;6.7;23.1;14.9;2.5;2130;65;33;97;3.6;2.8
1992;9;3;13.8;20.3;17;1;1010;73.5;52;95;2.9;3.6
1992;9;4;9.4;17.8;13.6;3.5;1500;72.5;51;94;3;3.7
1992;9;5;5.8;17.7;11.8;0;1130;70;45;95;1.9;1.1
1992;9;6;4.7;19.7;12.2;0;2060;65.5;37;94;2.8;1.3
1992;9;7;5.2;25.4;15.3;0;1690;67;38;96;2.9;2
1992;9;8;7.8;20.2;14;0;1380;74.5;52;97;2.3;1.7
1992;9;9;10.8;17.6;14.2;5;650;73.5;56;91;1.9;1.9
1992;9;10;12;18.4;15.2;0;640;86.5;76;97;1.4;1.2
1992;9;11;8.7;26.2;17.5;0.5;1690;74;50;98;3;2.2
1992;9;12;8.4;22.8;15.6;0;1890;68;41;95;2.9;1.7
1992;9;13;8.1;25.1;16.6;0;1760;74.5;53;96;2.7;1.6
1992;9;14;13.5;21.6;17.5;0;800;68.5;51;86;2.3;2
1992;9;15;13.4;22.9;18.1;0;1270;70;49;91;2.5;1.1
1992;9;16;8.5;25.6;17;0;1830;71;47;95;2.8;1.3
1992;9;17;9.2;27.4;18.3;0;1700;72.5;49;96;2.8;1.3
1992;9;18;12.8;23.8;18.3;0;1280;72;48;96;2.6;1.8
1992;9;19;13.4;22.1;17.8;0;1170;70.5;51;90;2.4;1.5
1992;9;20;10.4;23.6;17;0;1540;73;54;92;2.6;1.8
1992;9;21;9.5;26;17.8;1;1410;74;52;96;2.8;3.1
1992;9;22;12.9;15.6;14.2;25.5;180;86.5;74;99;0.4;2.1
1992;9;23;9.4;19.4;14.4;0;1320;76;53;99;2;1.9
1992;9;24;7.2;18.9;13;0;1380;76;55;97;1.7;1.3
1992;9;25;7.7;23.3;15.5;0;1610;73.5;50;97;2.3;1.9
1992;9;26;8.4;25.1;16.8;0;1540;72;46;98;2.3;1.5
1992;9;27;11.8;22.1;17;7;610;77;59;95;1.6;1.8
1992;9;28;12.5;15.8;14.1;2.5;400;86;76;96;1;1.6
1992;9;29;10.7;18.9;14.8;0;900;80.5;64;97;1.5;1.4
1992;9;30;7.6;19.7;13.7;0;1040;81;64;98;1.3;1
1992;10;1;12;21.7;16.9;0;500;85.5;73;98;1.2;0.5
1992;10;2;11;16.2;13.6;8.5;490;87.5;79;96;0.9;1.1
1992;10;3;11.9;15.1;13.5;5;600;88.5;80;97;1.2;2.4
1992;10;4;11.1;14.3;12.7;5.5;370;85;74;96;1.3;4.6
1992;10;5;11.6;13.8;12.7;4;240;89;82;96;0.8;3.7
1992;10;6;8.8;10.2;9.5;13.5;230;90;84;96;0.5;2.3
1992;10;7;9;13.6;11.3;0;520;86.5;76;97;0.9;1.7
1992;10;8;8.8;18;13.4;0;960;82;67;97;1.5;2
1992;10;9;7.7;15.5;11.6;5.5;610;90;82;98;0.9;2.6
1992;10;10;8.8;9.5;9.1;8.5;100;91;88;94;0.3;4.1
1992;10;11;7.9;13.6;10.8;0;580;84.5;77;92;1.2;3.1
1992;10;12;6.9;14.8;10.9;0;1210;73;59;87;1.7;3.8
1992;10;13;4.6;15.4;10;0;1240;78;62;94;1.3;2
1992;10;14;2.4;11.5;6.9;0;470;84;71;97;0.6;1.4
1992;10;15;3.7;12.3;8;0.5;370;79.5;65;94;1;2.8
1992;10;16;4.1;8.8;6.4;0;580;80.5;65;96;0.7;1.3
1992;10;17;3.7;10;6.8;0;950;68.5;46;91;1.3;2.3
1992;10;18;-1.6;11.3;4.8;0;780;72.5;49;96;0.9;1.9
1992;10;19;-2.7;9.5;3.4;0.5;550;76.5;57;96;0.5;1.6
1992;10;20;5.9;14.5;10.2;0.5;880;80;64;96;1.1;2.2
1992;10;21;5.4;9.6;7.5;2;450;79;62;96;0.9;2.5
1992;10;22;2.5;10.3;6.4;0;570;78.5;62;95;0.8;2
1992;10;23;1.2;9.9;5.5;10;280;87;79;95;0.3;3.2
1992;10;24;5.4;11;8.2;7;840;77;61;93;1.1;3.4
1992;10;25;7.3;14.7;11;11.5;320;80.5;65;96;1.2;5.3
1992;10;26;7.3;10.9;9.1;0.5;500;79;64;94;1.1;2.3
1992;10;27;5.1;12.9;9;3;260;87;78;96;0.6;3.7
1992;10;28;8.7;11.5;10.1;3;180;83;72;94;0.9;3.9
1992;10;29;6.4;12.4;9.4;0;780;74.5;55;94;1.1;2.6
1992;10;30;1.3;9.8;5.6;0;400;82.5;69;96;0.7;2.9
1992;10;31;4.1;8.4;6.2;0;610;83;75;91;1;3.7
1992;11;1;1;8.3;4.7;0;660;82.5;73;92;0.5;1.9
1992;11;2;-0.7;10.1;4.7;4.5;580;81.5;67;96;0.4;2.7
1992;11;3;6.6;10.5;8.6;3;210;84.5;73;96;0.5;2.4
1992;11;4;7.2;14.8;11;0;360;90.5;85;96;0.6;2.6
1992;11;5;3.7;12.9;8.3;0.5;590;89.5;81;98;0.5;1.8
1992;11;6;1.2;7.2;4.2;0;250;93;89;97;0.1;1.2
1992;11;7;4.5;7.1;5.8;0;170;97.5;97;98;0.1;1.7
1992;11;8;5.4;7.7;6.6;0;150;97;96;98;0.1;1.2
1992;11;9;5.7;10.8;8.2;0;250;89;81;97;0.5;1.6
1992;11;10;3.4;12.7;8.1;16;280;86;76;96;0.1;3.4
1992;11;11;9;12.9;10.9;13;130;86;76;96;1.1;5.3
1992;11;12;5.7;9.1;7.4;2;390;77.5;65;90;0.9;3.2
1992;11;13;3.1;6.4;4.8;9;190;87.5;80;95;0.4;1.9
1992;11;14;-3.4;7.3;2;7;200;95.5;95;96;0.3;1.7
1992;11;15;3.3;11;7.2;6.5;130;94.5;92;97;0;2.7
1992;11;16;6.8;10;8.4;4;350;85;74;96;0.5;3.7
1992;11;17;3.6;6.7;5.1;0.5;330;82;72;92;0.6;2.6
1992;11;18;0.7;8;4.3;13.5;410;84;73;95;0.4;3.2
1992;11;19;3.9;11.3;7.6;1;350;81.5;66;97;0.5;2.5
1992;11;20;1.1;9;5.1;7;260;84.5;73;96;0.1;1.4
1992;11;21;6.4;13.9;10.1;0.5;180;87.5;78;97;0.3;2.9
1992;11;22;11;15.2;13.1;0;300;86.5;79;94;0.6;2.8
1992;11;23;8.7;14.8;11.8;0;610;85;73;97;0.2;1.5
1992;11;24;5.2;10.1;7.7;0.5;150;95.5;93;98;0.3;1.8
1992;11;25;6.1;14.3;10.2;2;350;80;67;93;0.5;3.8
1992;11;26;9.2;13.5;11.4;7.5;130;85.5;75;96;0.7;3
1992;11;27;-0.2;8.4;4.1;0;350;95;92;98;0;1.6
1992;11;28;5.1;13.9;9.5;0.5;330;89;81;97;0;2.9
1992;11;29;9.3;12.7;11;0.5;290;89;82;96;0.4;1.5
1992;11;30;3.2;9.4;6.3;2;280;97;96;98;0.1;1.2
1992;12;1;3.3;9.4;6.3;9;110;90.5;84;97;0;1.6
1992;12;2;6.8;13.8;10.3;7.5;150;84;70;98;0.7;5.7
1992;12;3;7.3;10.9;9.1;5;340;80;70;90;0.8;3.9
1992;12;4;4;10.4;7.2;15.5;140;82.5;72;93;0.8;5
1992;12;5;2.6;7.8;5.2;0;410;84;72;96;0.1;1.4
1992;12;6;0.2;6.2;3.2;6.5;320;87;79;95;0.2;2.3
1992;12;7;1.1;9.9;5.5;3;380;89;82;96;0;3
1992;12;8;5.7;9.1;7.4;0;230;88;80;96;0.6;4.1
1992;12;9;2.8;4.8;3.8;0;120;80.5;70;91;0.6;4.4
1992;12;10;2.5;4.3;3.4;0;110;81;76;86;0.7;4
1992;12;11;1.4;2;1.7;2;70;81.5;77;86;0.3;2.2
1992;12;12;0.9;5.3;3.1;1.5;150;89;82;96;0.3;2.8
1992;12;13;1.1;7.9;4.5;0;300;81.5;66;97;0.2;1
1992;12;14;-2;4.5;1.2;0;350;91.5;87;96;0;0.7
1992;12;15;-3.2;5;0.9;4.5;410;96;95;97;0;0.8
1992;12;16;-0.5;8.8;4.2;1.5;330;92.5;88;97;0;0.8
1992;12;17;0.2;10;5.1;0;380;88.5;80;97;0;0.9
1992;12;18;-0.6;7.2;3.3;0;370;95.5;94;97;0;0.7
1992;12;19;1.9;10.2;6;0.5;160;84;73;95;0.3;1.4
1992;12;20;1.8;9.2;5.5;0;200;91;86;96;0.1;0.7
1992;12;21;2.5;9.2;5.8;0;220;92;87;97;0.1;0.6
1992;12;22;2.1;6.2;4.1;0;200;96.5;96;97;0;0.7
1992;12;23;3.1;5.6;4.3;0;110;90.5;84;97;0;2
1992;12;24;3.9;8;5.9;0;460;88.5;81;96;0;2
1992;12;25;1.6;2.5;2;0;70;90.5;85;96;0.2;2.7
1992;12;26;0;0.8;0.4;0;60;83;79;87;0.2;2.1
