Year	Month	Day	Tmin	Tmax	Radiation	Rain	Humidity	Wind	UN	UX	-CO2	ETPP
1996	8	9	9.9	29.7	2010	0	65.5	1.3	36	95	-999	4
1996	8	10	13.4	23.2	639	8.5	86	1.5	72	100	-999	1.5
1996	8	11	15.4	23.6	1675	4	79.5	2.8	59	100	-999	3.7
1996	8	12	13.2	20.9	1275	2.5	79	2.4	62	96	-999	2.8
1996	8	13	11.2	18.4	517	2	85	2.2	71	99	-999	1.1
1996	8	14	14.8	19	609	0	88	2.1	79	97	-999	1.6
1996	8	15	11	23.4	1289	0	78.5	1.8	57	100	-999	2.5
1996	8	16	12.1	26.4	2058	0	69	2	45	93	-999	4.1
1996	8	17	14.6	27.3	2359	0	62	2	35	89	-999	4.8
1996	8	18	15.5	28	2446	3	57	2.3	29	85	-999	5.2
1996	8	19	14.3	30.1	2291	0	60	1.3	34	86	-999	4.6
1996	8	20	14.8	27.2	1435	2	74.5	1.6	51	98	-999	3.3
1996	8	21	15.9	25.6	1165	0	75	1.2	50	100	-999	2.7
1996	8	22	16.2	20.8	901	6.5	90	1.1	81	99	-999	2
1996	8	23	11.9	23.5	1209	0.5	82.5	1.5	65	100	-999	2.3
1996	8	24	11.7	24.5	1728	0	71	2.4	44	98	-999	3.5
1996	8	25	10.2	23.1	1477	0	73.5	1.7	49	98	-999	2.8
1996	8	26	13.8	21.6	1294	0.5	79.5	1.4	61	98	-999	2.5
1996	8	27	11.2	21.6	871	5	82.5	1.2	66	99	-999	1.8
1996	8	28	9.2	18.6	1090	7	82.5	1.9	66	99	-999	2
1996	8	29	8.6	21.1	1527	0	73	2.5	47	99	-999	2.8
1996	8	30	11.1	20.7	1267	0	74	2.2	52	96	-999	2.7
1996	8	31	9.8	19.2	1054	0	77.5	2	57	98	-999	2.1
1996	9	1	9.9	20	1817	0	66.5	3.4	45	88	-999	3.7
1996	9	2	8.6	19.9	1530	0	68.5	4.3	51	86	-999	3.5
1996	9	3	12.3	17.7	749	0	73	3.3	66	80	-999	2.2
1996	9	4	14.3	24	1521	0	70.5	2.8	54	87	-999	3.5
1996	9	5	12.5	25.1	1745	0	65	2.5	42	88	-999	3.7
1996	9	6	9.6	23.6	1938	0	57.5	2.7	30	85	-999	3.9
1996	9	7	8.5	19.9	1958	0	57.5	3.1	33	82	-999	3.8
1996	9	8	5.8	19.8	1905	0	58	3.6	39	77	-999	3.7
1996	9	9	9.6	19.9	1811	0	59	3.4	39	79	-999	3.9
1996	9	10	5.8	20.7	1799	0	60.5	2.2	38	83	-999	3
1996	9	11	6.5	19	1364	0	71.5	2.2	50	93	-999	2.3
1996	9	12	6.3	18.7	1055	0	72	2.5	50	94	-999	2.1
1996	9	13	7.9	16.4	974	0	70.5	4.1	51	90	-999	2.5
1996	9	14	7.2	17.1	909	0	75.5	2	57	94	-999	1.8
1996	9	15	5.1	18.5	1347	0	74.5	2.8	53	96	-999	2.2
1996	9	16	7.4	19.6	1732	0	66	3.4	41	91	-999	3.2
1996	9	17	6	21.4	1622	0	67.5	2.6	51	84	-999	2.8
1996	9	18	6.1	18.8	1543	6	76.5	2.5	57	96	-999	2.3
1996	9	19	10.3	19	956	6.5	80	1.8	61	99	-999	1.7
1996	9	20	9.4	16.4	1052	0	78.5	1.6	58	99	-999	1.8
1996	9	21	5.7	16.9	702	0	81	2	63	99	-999	1.3
1996	9	22	8	12.8	399	0	87.5	3.6	78	97	-999	1
1996	9	23	7.8	14	693	0	77.5	2.2	63	92	-999	1.4
1996	9	24	8.8	15.1	615	0	83	1.3	69	97	-999	1.3
1996	9	25	3.9	14.5	673	0	87.5	1	75	100	-999	0.9
1996	9	26	2.4	19.1	1301	0	78	1.1	57	99	-999	1.4
1996	9	27	8.9	17	365	1	92.5	2.5	86	99	-999	0.7
1996	9	28	7.7	19.5	1299	0	74.5	1.6	51	98	-999	1.9
1996	9	29	2.9	21	1346	0	74	1.8	49	99	-999	1.7
1996	9	30	4	22.8	1420	0	75.5	2.3	52	99	-999	1.9
1996	10	1	10.4	18.8	296	5	81.5	4.1	68	95	-999	1.5
1996	10	2	6	15.9	807	0.5	81	1.8	63	99	-999	1.3
1996	10	3	4.5	17.6	1365	0	70.5	1.5	45	96	-999	1.6
1996	10	4	3	15.6	610	1	84.5	1.6	71	98	-999	0.8
1996	10	5	4.4	14.6	1002	1.5	80.5	2	63	98	-999	1.2
1996	10	6	5.5	13.9	600	0	81.5	3.7	68	95	-999	1.3
1996	10	7	9.6	13	344	0	82.5	3.1	77	88	-999	1.1
1996	10	8	10.6	14.7	255	0	84.5	3.5	78	91	-999	0.9
1996	10	9	12	15.8	393	6	77	1.6	64	90	-999	1.3
1996	10	10	10.3	15.3	569	0	89	1.6	79	99	-999	1
1996	10	11	6.3	10.7	558	0	96.5	1.6	94	99	-999	0.5
1996	10	12	8.4	18.3	859	0	84.5	1.8	69	100	-999	1.3
1996	10	13	3.1	20.9	997	0	72.5	1.6	45	100	-999	1.3
1996	10	14	6.2	17.6	474	2.5	78.5	1	59	98	-999	0.9
1996	10	15	9.6	14.7	235	4	94	1.7	88	100	-999	0.4
1996	10	16	8.4	11.3	202	0	86.5	2.1	75	98	-999	0.6
1996	10	17	5.5	12.5	508	1	89	1.4	79	99	-999	0.7
1996	10	18	2.8	14	1028	1.5	79.5	1.9	60	99	-999	0.8
1996	10	19	7.8	16.1	755	0	79	2.4	59	99	-999	1.1
1996	10	20	5.6	17.2	805	0	83.5	1.8	70	97	-999	0.8
1996	10	21	11.4	18.7	431	1.5	91	2	83	99	-999	1.1
1996	10	22	4.1	14.1	520	0.5	94	1.9	88	100	-999	0.6
1996	10	23	5.5	12.6	808	0	88.5	1.5	79	98	-999	0.7
1996	10	24	2.2	16.1	523	0	91.5	0.6	83	100	-999	0.5
1996	10	25	5.1	17.9	562	0.5	86.5	1	73	100	-999	0.6
1996	10	26	3.6	17.1	896	0	81.5	1.5	63	100	-999	0.6
1996	10	27	4.8	16	671	0	84	1.7	69	99	-999	0.6
1996	10	28	8.5	17	411	2.5	81.5	3.5	65	98	-999	0.9
1996	10	29	10.3	13.7	285	0.5	82	3.8	68	96	-999	1.3
1996	10	30	3.1	11.3	452	0	76.5	0.8	54	99	-999	0.6
1996	10	31	-2.3	11.6	824	0	80	1.9	62	98	-999	0.3
1996	11	1	8.7	15.7	438	0	85	2.2	72	98	-999	0.7
1996	11	2	9.2	13.5	293	0	91	1	84	98	-999	0.6
1996	11	3	2.6	14.3	539	0	89.5	1.4	79	100	-999	0.5
1996	11	4	2.6	16.8	539	7	83.5	3.4	67	100	-999	0.6
1996	11	5	6.8	12.8	459	0.5	82	2.6	68	96	-999	0.8
1996	11	6	1.1	12.7	253	0	85	3.8	72	98	-999	0.5
1996	11	7	9.9	16.2	175	6	83.5	4	73	94	-999	1.3
1996	11	8	3.7	12.7	676	0	78.5	1.6	59	98	-999	0.5
1996	11	9	-1.1	11.3	594	0.5	92.5	0.8	85	100	-999	0.2
1996	11	10	0.9	7.7	178	9.5	99	0.9	98	100	-999	0
1996	11	11	6.4	12.1	82	46	99	1.9	98	100	-999	0
1996	11	12	8.1	13.1	61	100	99.5	1.8	99	100	-999	0
1996	11	13	7.7	10.6	227	1	94	2.9	88	100	-999	0.5
1996	11	14	2	6.9	506	0	82	4.6	71	93	-999	0.7
1996	11	15	3.3	7.1	500	0	84	3.2	77	91	-999	0.6
1996	11	16	1.9	5.5	246	0	90.5	3.3	87	94	-999	0.4
1996	11	17	2.4	3.6	97	4	95.5	1.7	93	98	-999	0.1
1996	11	18	0.1	4.4	48	23	92.5	2.9	86	99	-999	0
1996	11	19	-0.7	7	325	9	81	5.2	67	95	-999	0.7
1996	11	20	3.5	7.6	267	2	81.5	5.2	71	92	-999	0.7
1996	11	21	2.1	5.7	271	0.5	84.5	2.2	74	95	-999	0.5
1996	11	22	0	6.7	643	0	79.5	2	63	96	-999	0.2
1996	11	23	-4.1	2.1	113	0.5	93	1.9	87	99	-999	0
1996	11	24	-4.8	3.7	625	0	88.5	1.4	81	96	-999	0
1996	11	25	0	7	89	9.5	95	3.9	91	99	-999	0.1
1996	11	26	4.8	7.2	191	0	91	3	85	97	-999	0.6
1996	11	27	-1.1	2.9	182	9.5	93.5	1.7	88	99	-999	0.2
1996	11	28	0.2	1.8	268	2	91	3.3	83	99	-999	0.3
1996	11	29	-1	7.5	113	22	95.5	4.3	91	100	-999	0.6
1996	11	30	1.4	9.1	443	4.5	93	3	86	100	-999	0
1996	12	1	1.5	6	373	0.5	86.5	2.7	77	96	-999	0.2
1996	12	2	3.9	9.5	452	0.5	84.5	3.3	70	99	-999	0.3
1996	12	3	3.6	7.3	0	0	92.5	0.1	92	93	-999	0.3
1996	12	4	2.4	12.2	315	0.5	84	2.7	77	91	-999	0.3
1996	12	5	5.7	8.8	206	0	90.5	1.5	83	98	-999	0.3
1996	12	6	2.3	7.3	214	0	88	1.2	81	95	-999	0.2
1996	12	7	0.3	4.1	337	0	92.5	2	87	98	-999	0.1
1996	12	8	-1.2	0.6	75	0	97.5	2.7	96	99	-999	0
1996	12	9	-0.8	0.6	85	0	94	1.9	92	96	-999	0
1996	12	10	-0.8	1.4	156	0	93.5	2	90	97	-999	0.2
1996	12	11	-0.2	1	103	0	96	1.3	94	98	-999	0
1996	12	12	0	5.8	171	1	99	1.2	98	100	-999	0.2
1996	12	13	1.2	8.7	112	1	100	0.9	100	100	-999	0
1996	12	14	2.4	4	113	0	93.5	4	87	100	-999	0.2
1996	12	15	-2.2	5.3	550	0	78.5	1.1	61	96	-999	0
1996	12	16	-3.4	2.1	271	0	93.5	0.6	90	97	-999	0
1996	12	17	-3.6	8	161	1	93.5	1.2	88	99	-999	0.1
1996	12	18	1.6	11.8	462	0	88.5	1.7	78	99	-999	0
1996	12	19	4	9.9	129	1.5	96	1.9	93	99	-999	0
1996	12	20	7.1	10.6	266	0	99.5	1.4	99	100	-999	0.1
1996	12	21	4.5	6.6	106	14	100	2.5	100	100	-999	0
1996	12	22	5	6.1	102	13.5	98.5	2.6	97	100	-999	0
1996	12	23	4.7	7.7	73	5	99	1.9	98	100	-999	0.1
1996	12	24	0.1	2.1	178	0	94	3.7	89	99	-999	0.3
1996	12	25	-4.5	-1.6	114	0	85.5	4.7	79	92	-999	0.4
1996	12	26	-6.3	-1.9	540	0	73.5	5	63	84	-999	0.5
1996	12	27	-8.4	-3.3	494	0	75.5	1.9	62	89	-999	0.1
1996	12	28	-9	-6.7	334	0	81.5	3.4	76	87	-999	0.2
1996	12	29	-10.8	-5.5	506	0	76.5	2.8	65	88	-999	0.2
1996	12	30	-12.4	-3	174	0	86	1.7	81	91	-999	0.2
1996	12	31	-15.2	-4.7	603	0.5	85.5	2.3	78	93	-999	0
1997	1	1	-10.9	-6.3	246	0	85	2.4	80	90	-999	0.2
1997	1	2	-11.1	-4.1	249	0	87	3.6	82	92	-999	0.2
1997	1	3	-6.7	-1.3	347	0	88	3.1	83	93	-999	0.1
1997	1	4	-5.1	-0.8	218	0	90.5	1.6	87	94	-999	0.1
1997	1	5	-4.4	-1.1	242	0	87.5	1	82	93	-999	0.2
1997	1	6	-11.1	0.6	496	0	88	2.5	81	95	-999	0
1997	1	7	-4.4	-2.5	149	0	90	1.6	87	93	-999	0.1
1997	1	8	-3.8	-0.1	361	0.5	87.5	1.8	81	94	-999	0
1997	1	9	-1.3	0.4	151	2.5	96	1.2	94	98	-999	0.1
1997	1	10	0	1.6	178	4.5	93.5	1.1	88	99	-999	0.2
1997	1	11	-2.6	-1	297	0	88	1.6	83	93	-999	0.2
1997	1	12	-5.5	-3.7	246	0	94.5	1.6	93	96	-999	0.1
1997	1	13	-8	-5.5	180	0	94.5	0.8	94	95	-999	0.1
1997	1	14	-7.8	-4.8	218	0	94.5	0.2	93	96	-999	0.1
1997	1	15	-11.9	-0.5	662	0	93.5	0.3	89	98	-999	0
1997	1	16	-8.7	1.8	602	0	90.5	0.6	84	97	-999	0
1997	1	17	-7.2	6.4	616	1.5	82	0.7	68	96	-999	0
1997	1	18	0.8	3.9	224	14	97	1	94	100	-999	0.1
1997	1	19	0.9	4.3	83	7	100	0.9	100	100	-999	0
1997	1	20	0	4.8	199	4.5	100	2.6	100	100	-999	0.1
1997	1	21	2.4	6.4	298	0.5	100	2.4	100	100	-999	0.2
1997	1	22	1.1	5.4	144	5.5	97	0.8	94	100	-999	0
1997	1	23	2.1	9.7	239	0	99	0.8	98	100	-999	0.2
1997	1	24	2.3	10.6	361	0	98.5	0.6	97	100	-999	0.2
1997	1	25	0.8	8.6	567	0	94	2.7	88	100	-999	0.1
1997	1	26	3.5	4.4	117	0	97	1.4	95	99	-999	0
1997	1	27	2.5	4	115	0	88.5	1.4	78	99	-999	0.2
1997	1	28	-1	4	337	0	85	3.1	78	92	-999	0.5
1997	1	29	-0.9	4	319	0	86.5	2.2	79	94	-999	0.5
1997	1	30	-2.4	0.2	117	0	94	1.5	90	98	-999	0.1
1997	1	31	-2.5	-0.7	163	0	92	2.3	90	94	-999	0.1
1997	2	1	-1.8	-0.3	179	0	90	1.4	87	93	-999	0.2
1997	2	2	-2.9	-0.5	179	0	95.5	1.3	93	98	-999	0.1
1997	2	3	-2.3	1.6	468	0	92.5	1.4	87	98	-999	0.2
1997	2	4	-1.2	2.7	184	0	97	2.6	95	99	-999	0.1
1997	2	5	-0.5	9.4	256	3	89	3.6	79	99	-999	0.6
1997	2	6	-3.2	9.4	967	0	76.5	1	55	98	-999	0.3
1997	2	7	-4.4	9.4	746	0	82.5	0.9	66	99	-999	0.3
1997	2	8	-3.3	11.6	853	0	81	0.6	65	97	-999	0.3
1997	2	9	-4.1	10.4	845	0	83	0.6	68	98	-999	0.3
1997	2	10	-4.1	13.9	874	1	77	2.2	55	99	-999	0.5
1997	2	11	5.1	11.6	577	0	82	2.8	66	98	-999	0.7
1997	2	12	7.4	12.5	196	1	83.5	4.2	70	97	-999	0.7
1997	2	13	5.3	10.5	708	8	74.5	6.2	58	91	-999	1.7
1997	2	14	2.1	12.5	335	9	87.5	3.9	76	99	-999	0.7
1997	2	15	4.7	7.2	772	0	79.5	4.4	61	98	-999	1.2
1997	2	16	-2.9	8.7	1011	0	77	1.5	60	94	-999	0.6
1997	2	17	0.2	11.1	722	0.5	81.5	2.6	70	93	-999	0.6
1997	2	18	5.2	10.3	199	6.5	85	4.7	73	97	-999	0.9
1997	2	19	0.9	9.8	882	1	72	3.6	53	91	-999	1.1
1997	2	20	5.4	13.1	754	0	75.5	2.7	57	94	-999	1.2
1997	2	21	2.6	11.9	342	0	78	1.9	64	92	-999	0.7
1997	2	22	6	16.4	1115	0	75	1.1	56	94	-999	1.1
1997	2	23	3.2	14.5	893	2	79.5	3.3	63	96	-999	1.1
1997	2	24	8.2	12.3	306	6.5	87	5.4	78	96	-999	1.1
1997	2	25	10.1	13.8	144	8.5	85.5	6.3	74	97	-999	0.8
1997	2	26	6.2	13.8	927	2	73	5.3	52	94	-999	1.8
1997	2	27	3.1	12	1018	0	72	2.3	49	95	-999	1.3
1997	2	28	-1.9	13.5	1176	0	73	1.3	48	98	-999	1
1997	3	1	5.4	18.2	1005	0	69	1.8	44	94	-999	1.7
1997	3	2	-0.4	19.8	1214	0	69	2.2	40	98	-999	1.4
1997	3	3	7.3	15.9	595	0	85.5	1.5	72	99	-999	1
1997	3	4	6	19.6	824	0.5	78	1.2	57	99	-999	1.2
1997	3	5	8.9	12.8	775	0.5	72.5	2.7	55	90	-999	1.7
1997	3	6	5.6	12.2	782	1	83.5	1.2	69	98	-999	1.1
1997	3	7	2.7	15.7	1394	0	68.5	2.4	46	91	-999	1.7
1997	3	8	0.8	16.1	1358	0	74.5	1.9	54	95	-999	1.5
1997	3	9	3	15.3	1347	0	77.5	1.7	60	95	-999	1.5
1997	3	10	-0.1	20.1	1379	0	70.5	0.9	44	97	-999	1.5
1997	3	11	3.4	21.3	1416	0	63	2.9	36	90	-999	2.4
1997	3	12	1.8	19.7	1342	0	70.5	1.9	47	94	-999	1.8
1997	3	13	2.8	14.4	1286	0	80.5	2.4	65	96	-999	1.5
1997	3	14	-0.1	12.5	633	0	82	2	65	99	-999	0.8
1997	3	15	3.3	14.3	970	0	79	1.2	59	99	-999	1.2
1997	3	16	6.4	16.6	974	0	76	0.9	54	98	-999	1.4
1997	3	17	5.7	17.4	1331	0	76	1.6	58	94	-999	1.8
1997	3	18	1.9	20.8	1515	2	67	3	35	99	-999	2.4
1997	3	19	6.1	9.9	513	0.5	84	4.6	73	95	-999	1.6
1997	3	20	4.5	9.7	719	0	74	2.4	57	91	-999	1.6
1997	3	21	-2.5	13.9	1196	0	74	2.2	51	97	-999	1.5
1997	3	22	0.8	12.9	1708	0	65	3.1	42	88	-999	2.4
1997	3	23	-1.8	14.6	911	0.5	65.5	2.3	37	94	-999	1.6
1997	3	24	4.7	14	1167	0	74.5	1.5	55	94	-999	1.7
1997	3	25	5.2	10.3	334	2.5	87.5	1	78	97	-999	0.6
1997	3	26	-0.3	14.5	1370	0	79.5	1.6	60	99	-999	1.5
1997	3	27	8.6	17.2	927	0	79.5	1.8	68	91	-999	1.8
1997	3	28	9.1	14.6	1270	0	62	4	35	89	-999	3.2
1997	3	29	-0.4	10.9	1103	0	65.5	2.5	42	89	-999	1.8
1997	3	30	2	13.5	1698	0	68.5	3.2	48	89	-999	2.5
1997	3	31	1.1	18.2	1924	0	64	2.8	36	92	-999	2.8
1997	4	1	4.9	20.9	1942	0	59	2.7	32	86	-999	3.4
1997	4	2	5.9	21.6	1897	0	56.5	1.6	31	82	-999	3
1997	4	3	1.9	21	1592	0	69.5	2.6	43	96	-999	2.7
1997	4	4	7.6	12.2	1453	0	58.5	4	39	78	-999	3.4
1997	4	5	-2.3	16.6	1661	0	64	2.2	36	92	-999	2.3
1997	4	6	7.6	17.7	1627	0.5	64	3.7	37	91	-999	3.5
1997	4	7	1.3	16.2	2130	0	47.5	4.3	22	73	-999	4
1997	4	8	0.5	18.7	2035	0	57	1.9	37	77	-999	3
1997	4	9	0.2	20.4	1978	0	66.5	1.8	41	92	-999	2.7
1997	4	10	2.2	22.4	2008	0	63.5	1.3	31	96	-999	3
1997	4	11	2.2	21.4	1989	0	60	3.6	30	90	-999	3.8
1997	4	12	1.1	12.9	2161	0	55	4.4	36	74	-999	3.7
1997	4	13	0.7	14.3	2171	0	59.5	3.4	36	83	-999	3.4
1997	4	14	1.8	17.8	2163	0	56.5	2.7	35	78	-999	3.4
1997	4	15	5.7	14.6	2009	0	64.5	3.4	39	90	-999	3.6
1997	4	16	1.7	13.3	2180	0	57.5	3.5	36	79	-999	3.6
1997	4	17	0.9	13.3	2237	0	45.5	3.9	28	63	-999	4
1997	4	18	0.1	16.6	2232	0	53.5	1.7	29	78	-999	3.2
1997	4	19	-1.1	18.7	2080	0	59	2.2	31	87	-999	3.1
1997	4	20	2.9	11	1434	1	60.5	4	35	86	-999	3.1
1997	4	21	-0.5	13.5	2368	0	54.5	4.6	27	82	-999	4.1
1997	4	22	-0.5	14.3	2209	0	49.5	3.5	30	69	-999	3.7
1997	4	23	1.2	16.3	2252	0	55.5	2.1	30	81	-999	3.5
1997	4	24	-0.9	19.6	2272	0	59	1.4	29	89	-999	3.2
1997	4	25	1.3	22.2	1883	1	65.5	2.8	35	96	-999	3.3
1997	4	26	9.9	16	811	11.5	87.5	2.4	76	99	-999	1.5
1997	4	27	9	16	1266	1	81	2.8	65	97	-999	2.4
1997	4	28	8.3	15.7	799	4	89.5	3.2	80	99	-999	1.5
1997	4	29	9.4	15.8	1069	0	77.5	3.8	62	93	-999	2.5
1997	4	30	7.4	16.5	1699	0	75.5	3.1	57	94	-999	3
1997	5	1	5.5	19.4	2386	0	69	3	46	92	-999	4
1997	5	2	5.2	24.1	2421	0	66	1.4	39	93	-999	3.9
1997	5	3	5.1	25.2	2442	0	65.5	2.1	33	98	-999	4.2
1997	5	4	12.4	25	2117	7	71.5	2.7	47	96	-999	4.3
1997	5	5	10.8	17.7	1079	10	86	3.6	73	99	-999	2.3
1997	5	6	7.6	13.1	704	5	83	3.7	67	99	-999	1.8
1997	5	7	3.6	13	1601	0.5	76	2.5	56	96	-999	2.7
1997	5	8	0.5	12.4	1740	5.5	73.5	3.5	52	95	-999	2.6
1997	5	9	7.5	14.7	1313	3	79.5	3.5	63	96	-999	2.7
1997	5	10	5.5	19.4	2205	0.5	75.5	3	54	97	-999	3.5
1997	5	11	9.1	20.2	1463	9.5	70.5	2.4	42	99	-999	3.2
1997	5	12	10.3	17.5	1314	0	83	1.5	67	99	-999	2.4
1997	5	13	9.4	21.5	1519	0	79	1.2	60	98	-999	2.7
1997	5	14	10.9	20.3	1525	9.5	83	2.2	66	100	-999	2.8
1997	5	15	11.9	26.3	2294	0	77.5	2.2	56	99	-999	4.4
1997	5	16	12.6	26.1	2251	0	73.5	1.4	49	98	-999	4.3
1997	5	17	14.3	25.4	1954	5	76.5	1.5	54	99	-999	3.9
1997	5	18	14.4	21.9	1966	0	77.5	1.6	55	100	-999	3.8
1997	5	19	8.1	22.7	2001	9.5	77	2.8	55	99	-999	3.6
1997	5	20	12.7	20.7	1835	0	73	2.8	47	99	-999	3.9
1997	5	21	8.2	18.5	1690	0.5	77.5	3.1	59	96	-999	3.2
1997	5	22	9.9	18.2	1389	15	83	1.1	67	99	-999	2.5
1997	5	23	7.3	21.7	2183	0	76	1.4	52	100	-999	3.6
1997	5	24	10.6	21	1902	0	79.5	2.8	64	95	-999	3.7
1997	5	25	8.9	22.5	2710	0	64	3.1	44	84	-999	5.2
1997	5	26	8.2	23.4	2740	0	61.5	2	35	88	-999	5
1997	5	27	7.7	23	2710	0	70	2.8	49	91	-999	4.9
1997	5	28	8.3	20.3	2795	0	63	4	41	85	-999	5.5
1997	5	29	6.9	23.6	2802	0	57	2.7	31	83	-999	5.3
1997	5	30	8.7	24.4	2731	0	58	3.3	32	84	-999	5.7
1997	5	31	9.6	22.7	2832	0	52.5	4	32	73	-999	6.4
1997	6	1	7.6	13.4	995	0.5	72	3	50	94	-999	2.4
1997	6	2	6.8	19.6	1353	0	83.5	1.1	69	98	-999	2.2
1997	6	3	12.2	23	1600	0	75	1.1	50	100	-999	3.3
1997	6	4	7.7	25.9	2615	1	69.5	1.1	40	99	-999	4.5
1997	6	5	14.2	24.5	1180	6.5	79.5	1.1	60	99	-999	2.7
1997	6	6	14.9	24.8	1964	0	82	1.4	64	100	-999	3.9
1997	6	7	12.3	28.5	2355	10	78.5	1.7	57	100	-999	4.7
1997	6	8	14.9	25.7	2247	4.5	76	1.6	53	99	-999	4.6
1997	6	9	9.7	26.7	2436	0	69.5	1	40	99	-999	4.4
1997	6	10	13	29.7	2435	0	71	1.2	45	97	-999	4.9
1997	6	11	17.9	29.4	2011	0	70.5	1.7	46	95	-999	4.9
1997	6	12	12.9	28	2269	17	70	1.2	41	99	-999	4.6
1997	6	13	13	24.7	1655	1	81.5	1.3	63	100	-999	3.2
1997	6	14	13.7	23	2047	5	78.5	2.3	58	99	-999	4.2
1997	6	15	8.9	24	2343	0	74.5	0.9	50	99	-999	4
1997	6	16	12.1	22	1349	0	83.5	1.6	68	99	-999	2.8
1997	6	17	13.3	23.1	1925	0	72.5	1.7	46	99	-999	4
1997	6	18	9.7	22.2	2137	0	73.5	1.2	48	99	-999	3.8
1997	6	19	9.6	23.9	1972	0.5	67.5	1.9	40	95	-999	4
1997	6	20	9.3	19.8	1356	0	79.5	2.5	62	97	-999	2.7
1997	6	21	13.1	16.1	339	27	91.5	2.8	84	99	-999	0.7
1997	6	22	11	19.1	2182	5	78.5	3.1	58	99	-999	4
1997	6	23	11	19.3	1131	2	77	2.6	59	95	-999	2.7
1997	6	24	11.2	17.7	1553	0	81	2.1	63	99	-999	3
1997	6	25	8.5	18.4	1247	4	78	1.9	57	99	-999	2.3
1997	6	26	11.6	19.4	1260	18	85	2.8	71	99	-999	2.7
1997	6	27	10.1	19.1	1681	0	78	2.6	57	99	-999	3.4
1997	6	28	9.1	21.8	2241	3	69	1.5	42	96	-999	4
1997	6	29	12.9	21.5	1204	0	85	1.7	73	97	-999	2.6
1997	6	30	12.5	17.4	1048	2.5	86.5	3.3	75	98	-999	2.5
1997	7	1	12.1	19.7	1585	1	79.5	2.2	61	98	-999	3.2
1997	7	2	9.4	21.6	705	4.5	83	1.6	67	99	-999	1.7
1997	7	3	12.2	18.2	1210	1	87	1.2	74	100	-999	2.3
1997	7	4	9.8	22.1	1821	1	78	1.2	56	100	-999	3.3
1997	7	5	12.4	19.5	937	0	83.5	2	68	99	-999	2.3
1997	7	6	12.5	21.7	2221	0.5	73	2.7	50	96	-999	4.5
1997	7	7	13.4	24.2	1999	0	75.5	2.1	54	97	-999	4.2
1997	7	8	12.3	25.8	2378	0	74	2.7	51	97	-999	4.9
1997	7	9	12.9	27.6	2688	0	69	2.5	42	96	-999	5.5
1997	7	10	13.9	29.8	2413	0	69.5	1.5	43	96	-999	5.1
1997	7	11	12.7	27.4	1860	3.5	75	1.2	50	100	-999	3.8
1997	7	12	12.9	28.8	2200	0	74	1.3	48	100	-999	4.5
1997	7	13	13.2	28.8	1917	6.5	74	1.1	49	99	-999	4
1997	7	14	15.3	25	1262	26	86	1.8	72	100	-999	3
1997	7	15	11.9	27	2285	0	70	1.1	40	100	-999	4.4
1997	7	16	11.3	29.7	2637	0	69	1.3	42	96	-999	5.1
1997	7	17	16.7	27.5	1677	5.5	72.5	2.3	51	94	-999	4.3
1997	7	18	14	22.9	1687	4	77	2.7	56	98	-999	3.8
1997	7	19	12.9	22.2	1167	2	83.5	1.3	68	99	-999	2.5
1997	7	20	9.3	24.3	1940	0	74.5	1.4	49	100	-999	3.6
1997	7	21	9.8	25.1	2322	0	70.5	1.8	45	96	-999	4.3
1997	7	22	12.1	27.5	2431	3.5	69	1.6	43	95	-999	4.8
1997	7	23	16.3	25.6	1330	7	84	0.9	68	100	-999	2.8
1997	7	24	15.8	28.5	1955	1	76	1.3	52	100	-999	4.1
1997	7	25	16.1	23.1	1016	7	76.5	2.5	54	99	-999	3
1997	7	26	14.9	26	1912	0	75.5	1.3	51	100	-999	3.9
1997	7	27	17.8	28.7	1507	0	71.5	1.8	47	96	-999	4
1997	7	28	13.4	28.1	2537	0	71	1.5	43	99	-999	5
1997	7	29	14.7	28.8	2261	0	67.5	1.2	41	94	-999	4.7
1997	7	30	12.3	29.8	2142	0	70	1.4	44	96	-999	4.4
1997	7	31	16.5	25	1572	0.5	67.5	2.1	39	96	-999	4
1997	8	1	15	18.3	618	0	89.5	1	80	99	-999	1.4
1997	8	2	15.7	23.7	858	0	86.5	1.2	76	97	-999	2
1997	8	3	18.2	29.9	1936	0	75.5	1.5	53	98	-999	4.4
1997	8	4	17.1	32.2	2177	0	75	1.5	53	97	-999	4.9
1997	8	5	19.5	30.8	1784	0	71.5	1.6	48	95	-999	4.4
1997	8	6	17.2	27.3	1484	6	80	1.6	60	100	-999	3.3
1997	8	7	16.6	29.3	2137	1.5	75.5	1.6	52	99	-999	4.5
1997	8	8	14.5	29.8	2028	0	77	1.1	54	100	-999	4
1997	8	9	16.3	31	2273	0	68	1.9	40	96	-999	5.1
1997	8	10	17.1	31.7	2294	0	64.5	1.9	41	88	-999	5.3
1997	8	11	16.9	32.1	1491	0	72	1.5	50	94	-999	3.8
1997	8	12	15.6	32.6	2007	0	74	0.8	49	99	-999	4.2
1997	8	13	16.7	32.3	1353	0	73	1.1	47	99	-999	3.4
1997	8	14	16.4	30.2	1581	0	76	1.6	53	99	-999	3.6
1997	8	15	16	30	1989	0	65	1.6	40	90	-999	4.5
1997	8	16	14.9	29.8	1948	0	67	1.4	43	91	-999	4.2
1997	8	17	13.8	29.7	1789	0	71	1	46	96	-999	3.7
